Title,Meta_score,Summary,User_score,GamesRelease,Descrition
HELHEIM HASSLE,73,helheim hassle is a narrative adventure game with puzzle platforming elements play as bjørn a pacifist viking that can detach and combine limbs at will to solve challenging puzzles and get out of uncomfortable situations involving desperate norse gods goblins dragons and angry skeletons,tbd,Aug 18 2020, perfectly paranormal adventure general no online multiplayer
LANDFLIX ODYSSEY,73,explore the worlds of your favorite tv shows fight their famous villains and retrieve nuclear batteries to escape the landflix odyssey!,tbd,Nov 27 2020, fantastico studio action platformer 2d no online multiplayer
DRAGON BALL Z: KAKAROT,73,relive the story of goku in dragon ball z: kakarot! beyond the epic battles experience life in the dragon ball z world as you fight fish eat and train with goku explore the new areas and adventures as you advance through the story and form powerful bonds with other heroes from the dragon ball z universe experience the story experience the story of dragon ball z from epic events to light-hearted side quests including never-before-seen story moments that answer some burning questions of dragon ball lore for the first time! iconic dragon ball z play through iconic dragon ball z battles on a scale unlike any other fight across vast battlefields with destructible environments and experience epic boss battles that will test the limits of your combat abilities increase your power level and rise to the challenge! don't just fight as goku live as goku fish fly eat train and battle your way through the dragon ball z sagas making friends and building relationships with a massive cast of dragon ball characters,7.4,Jan 17 2020,t cyberconnect2 role-playing action rpg no online multiplayer
WARHAMMER: CHAOSBANE,73,in a world ravaged by war and dominated by magic you must rise up to face the chaos hordes playing solo or with up to four players in local or online co-op choose a hero from four character classes and prepare for epic battles wielding some of the most powerful artefacts of the old world,5.6,May 31 2019,m games workshop role-playing action rpg up to 4 players
DESTINY: RISE OF IRON,73,destiny: rise of iron is the next expansion to the destiny universe it features an all new cinematic story campaign set within the plaguelands a brand new location on earth under the command of lord saladin you will face a new faction of fallen devils the splicers while unravelling the mystery of the iron lords rise of iron features new weapons armor and gear as well as a new cooperative three-player strike a new mode and maps for the crucible competitive multiplayer and an all new six-player cooperative raid [activision],3.5,Sep 20 2016, bungie action shooter first-person arcade
RESIDENT EVIL: REVELATIONS 2 - EPISODE 1: PENAL COLONY,73,the first episode is entitled penal colony claire redfield one of the only survivors of the raccoon city incident of 1998 has since joined an ngo called terra save whose mission is to assist victims of biological weaponry during an event at terra save’s hq a mysterious force abducts claire and her co-workers and moves them to a creepy deserted island,7.2,Feb 25 2015,m capcom action adventure survival
THE SOJOURN,73,traverse a thought-provoking puzzle game and its immersive color-drenched world of light and shadow the sojourn takes place in a mysterious land where lights guide you forward and the world reveals itself to be full of challenges overcome these intricate and ever more demanding obstacles to uncover the nature of reality,6.7,Sep 20 2019,e shifting tides adventure 3d first-person no online multiplayer
UNTO THE END,73,unto the end is a challenging combat adventure game in the style of a cinematic platformer the story is simple: get home to your family master read-react combat in intense sword fights spot opportunities to trade and use items an adventure told through your actions how will you make it home?,5.7,Dec 9 2020, 2 ton studios action adventure general no online multiplayer
THEY ARE BILLIONS,73,they are billions is a steampunk strategy game set on a post-apocalyptic planet build and defend colonies to survive against the billions of the infected that seek to annihilate the few remaining living humans can humanity survive after the zombie apocalypse?,6.4,Jul 1 2019,m numantian games strategy real-time defense no online multiplayer
TALENT NOT INCLUDED,73,set in the fantasy land of notthatmuchfurther talent not included tells the story of three actors ready for anything in order to give the performance of their life even if that means facing mechanical soldiers animals hardheaded monsters as well as rotating cylinders at their feet break a leg you'll need it!,tbd,Apr 5 2017,t frima studio action platformer 2d
